type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;428647;13;63;0.493413;-154.302.391;16;2;2;3;0.571759255602956;0.337969727710899;0.454864491656927;257.175.925.560.296;23.379.697.277.109;445.486.449.165.693;p2O;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;bpF;bp;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;428710;0;8;229.038;-4.844.741;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;428718;14;133;229.038;-4.844.741;16;2;2;2;0.555555552244186;0.337969727710899;0.444140310019927;255.555.555.224.419;23.379.697.277.109;344.676.263.997.754;p2P;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;428851;0;7;1.094.707;165.512.147;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;428858;15;152;1.094.707;165.512.147;16;2;2;2;0.555555552244186;0.337969727710899;0.444140310019927;255.555.555.224.419;23.379.697.277.109;344.676.263.997.754;p2P;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;429010;0;7;1.163.958;-12.200.895;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429017;16;78;1.163.958;-12.200.895;16;2;2;2;0.555555552244186;0.337969727710899;0.444140310019927;255.555.555.224.419;23.379.697.277.109;344.676.263.997.754;p2P;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;429095;0;14;1.969.909;174.616.245;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429109;17;51;1.969.909;174.616.245;16;2;2;3;0.571759255602956;0.337969727710899;0.454864491656927;257.175.925.560.296;23.379.697.277.109;445.486.449.165.693;p2O;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;429160;0;4;0.506901;-176.061.518;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429164;18;77;0.506901;-176.061.518;16;2;2;3;0.571759255602956;0.337969727710899;0.454864491656927;257.175.925.560.296;23.379.697.277.109;445.486.449.165.693;p2O;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;429241;0;23;10.896.134;-23.661.091;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429264;19;47;10.896.134;-23.661.091;16;2;1;3;0.603703707456589;0.414933126963243;0.540780180625474;260.370.370.745.659;128.108.372.798.386;344.239.371.772.023;p3O;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;bpR;bp;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;429311;0;9;105.047;-25.443.309;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429320;20;33;105.047;-25.443.309;16;2;1;2;0.567129626870155;0.414933126963243;0.547281375426583;256.712.962.687.016;128.108.372.798.386;242.410.667.742.701;p3F;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;429353;0;8;2.566.615;175.332.208;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429361;21;78;2.566.615;175.332.208;16;2;1;3;0.603703707456589;0.414933126963243;0.540780180625474;260.370.370.745.659;128.108.372.798.386;344.239.371.772.023;p3O;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;429439;0;8;2.303.549;-3.183.833;16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;429447;22;162;2.303.549;-3.183.833;16;2;1;2;0.567129626870155;0.414933126963243;0.547281375426583;256.712.962.687.016;128.108.372.798.386;242.410.667.742.701;p3F;44;36;66;126.407.407.075.167;700.255.415.972.136;101.894.157.265.423;566.407.407.075.167;419.317.589.678.863;812.862.498.377.015;2;1;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
EventOnset;434552.5;0;0;0;0;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor2;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2
saccade;434603;0;36;6.128.578;96.535.797;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434639;1;16;6.128.578;96.535.797;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;bpF;bp;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;434655;0;8;0.92449;-52.308.923;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434663;2;53;0.92449;-52.308.923;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;434716;0;4;0.277115;-81.476.858;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434720;3;72;0.277115;-81.476.858;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;434792;0;8;218.284;-177.113.793;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434800;4;92;218.284;-177.113.793;17;1;1;1;0.0111111104488373;0.482973245515718;0.192163923625911;104.675.926.268.101;133.908.514.677.368;319.292.220.472.735;p1F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beF;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;434892;0;9;2.439.383;5.550.138;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434901;5;32;2.439.383;5.550.138;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beR;be;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;434933;0;5;0.311783;-77.295.101;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434938;6;49;0.311783;-77.295.101;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;434987;0;11;2.228.754;-175.776.914;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;434998;7;141;2.228.754;-175.776.914;17;1;1;1;0.0111111104488373;0.482973245515718;0.192163923625911;104.675.926.268.101;133.908.514.677.368;319.292.220.472.735;p1F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beR;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;435139;0;4;0.268505;1.132.984;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435143;8;33;0.268505;1.132.984;17;1;1;1;0.0111111104488373;0.482973245515718;0.192163923625911;104.675.926.268.101;133.908.514.677.368;319.292.220.472.735;p1F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;435176;0;18;1.413.401;12.052.135;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435194;9;61;1.413.401;12.052.135;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beR;be;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;435255;0;9;0.749844;-32.386.262;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435264;10;47;0.749844;-32.386.262;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;435311;0;10;2.533.935;-174.776.307;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435321;11;57;2.533.935;-174.776.307;17;1;1;1;0.0111111104488373;0.482973245515718;0.192163923625911;104.675.926.268.101;133.908.514.677.368;319.292.220.472.735;p1F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beR;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;435378;0;9;2.332.818;950.634;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435387;12;88;2.332.818;950.634;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beR;be;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;435475;0;19;9.602.514;-72.461.748;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435494;13;94;9.602.514;-72.461.748;17;2;0;2;0.434259250760078;0;0.434259250760078;243.425.925.076.008;0.123810694729073;227.903.497.274.458;p3O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;bpF;bp;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;435588;0;17;9.907.499;105.371.426;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435605;14;42;9.907.499;105.371.426;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;bpR;bp;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;435647;0;7;0.740557;-103.585.331;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435654;15;187;0.740557;-103.585.331;17;2;1;2;0.434259250760078;0.482973245515718;0.450497249011958;243.425.925.076.008;133.908.514.677.368;338.667.219.876.688;p1P;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;435841;0;21;915.998;-73.702.807;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435862;16;71;915.998;-73.702.807;17;2;0;2;0.434259250760078;0;0.434259250760078;243.425.925.076.008;0.123810694729073;227.903.497.274.458;p3O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;bpR;bp;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;435933;0;4;0.498613;160.362.197;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;435937;17;161;0.498613;160.362.197;17;2;0;2;0.434259250760078;0;0.434259250760078;243.425.925.076.008;0.123810694729073;227.903.497.274.458;p3O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;436098;0;15;163.548;-4.415.554;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436113;18;44;163.548;-4.415.554;17;2;0;1;0.411111110821366;0;0.543518517166376;241.111.111.082.137;0.123810694729073;126.746.090.277.522;p3F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;beF;be;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1beF;Cor1beF;Cor2beF;Cor1beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;436157;0;5;0.685035;1.115.036;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436162;19;74;0.685035;1.115.036;17;2;0;1;0.411111110821366;0;0.543518517166376;241.111.111.082.137;0.123810694729073;126.746.090.277.522;p3F;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor1;Cor2;Cor1;Cor2;Cor2;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;436236;0;5;100.279;174.080.615;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;436272;0;25;0;0;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;436398;0;10;2.396.226;176.417.077;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436408;20;105;2.396.226;176.417.077;17;1;1;1;0.543518517166376;0.536513001517349;0.387479644532301;131.296.296.603.978;134.466.220.169.875;332.881.258.386.927;p2O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;bpF;bp;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;436513;0;7;0.590987;-153.734.517;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436520;21;83;0.590987;-153.734.517;17;1;1;1;0.543518517166376;0.536513001517349;0.387479644532301;131.296.296.603.978;134.466.220.169.875;332.881.258.386.927;p2O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;436603;0;5;0.676555;-24.796;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436608;22;67;0.676555;-24.796;17;1;1;1;0.543518517166376;0.536513001517349;0.387479644532301;131.296.296.603.978;134.466.220.169.875;332.881.258.386.927;p2O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;436675;0;16;1.298.899;173.595.902;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;436691;23;68;1.298.899;173.595.902;17;1;1;1;0.543518517166376;0.536513001517349;0.387479644532301;131.296.296.603.978;134.466.220.169.875;332.881.258.386.927;p2O;47;21;42;103.648.146.856.576;105.172.164.478.415;111.262.430.737.904;563.546.295.389.533;290.265.023.298.264;806.905.659.343.898;2;2;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;436759;0;6;0.650996;1.371.377;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
