ppNum,NrmzMeanConfPair,NrmzMeanConfEvent,NrmzMeanConfDetail,N_eNrmzMeanConfPair,N_eNrmzMeanConfEvent,N_eNrmzMeanConfDetail,iEvent,iBlock
28,0.802986723,0.400822413,0.759636366,0.376651785,0.356090307,0.363430261,55,4
28,0.705677334,0.499940269,0.73347922,0.333356536,0.409205172,0.26329405,56,4
28,0.700153563,0.677884933,0.723689389,0.330597199,0.369554466,0.384016469,57,4
28,0.761336338,0.60525321,0.709308628,0.391640379,0.320586425,0.410305236,58,4
28,0.848925558,0.672756053,0.708779434,0.376305206,0.347410488,0.359743285,59,4
28,0.656488513,0.615076362,0.592659767,0.411876612,0.404798576,0.368545391,60,4
29,0.270141842,0.024956422,0.126607311,0.435028577,0.5,0.436301965,1,1
29,0.55742841,0.179846579,0.239473596,0.374312011,0.420040683,0.412270935,2,1
29,0.507937059,0.293072667,0.331310911,0.370683843,0.442642614,0.414965372,3,1
29,0.06386067,0.09531009,0.114154148,0.354185286,0.401685842,0.3796457,4,1
29,0.596404916,0.385785153,0.530206849,0.366379981,0.350749586,0.401542472,5,1
29,0.304111118,0.35369237,0.340760701,0.435594684,0.398289675,0.423812863,6,1
29,0.047579031,0.17992136,0.196444835,0.5,0.406401917,0.371994936,7,1
29,0.293339802,0.462127898,0.394250674,0.371663719,0.418169683,0.356636176,8,1
29,0.295358897,0.482423262,0.426605458,0.411919627,0.368973789,0.410010352,9,1
29,0.413950277,0.60392501,0.544578948,0.426684214,0.385338438,0.438232306,10,1
29,0.467928333,0.211281958,0.455016397,0.385052105,0.318760134,0.359739874,11,1
29,0.615062534,0.184112317,0.626976372,0.403519034,0.427126711,0.375531361,12,1
29,0.661169832,0.331537177,0.589772248,0.382721808,0.425590187,0.324682248,13,1
29,0.111630043,0.182115684,0.210284627,0.375253759,0.375806192,0.421054716,14,1
29,0.810610528,0.463245571,0.837580012,0.408896205,0.405033813,0.394593483,15,1
29,0.779159825,0.40056715,0.578456004,0.327402244,0.422923691,0.376381554,16,2
29,0.595668074,0.412317369,0.552965803,0.360793278,0.356382579,0.377837314,17,2
29,0.632898937,0.384738698,0.565922648,0.3880968,0.389025553,0.378467071,18,2
29,0.461969006,0.488088581,0.435601151,0.423798539,0.385484126,0.39685692,19,2
29,0.57939398,0.340720626,0.515384082,0.432389048,0.366451837,0.417673882,20,2
29,0.796645046,0.398679643,0.556152517,0.400306814,0.386804385,0.413215147,21,2
29,0.583706182,0.553572062,0.530942954,0.399340945,0.441417761,0.401207832,22,2
29,0.643797425,0.523721604,0.501623486,0.382948249,0.426217182,0.386453287,23,2
29,0.646529358,0.548165205,0.58282523,0.357028594,0.413954134,0.420568329,24,2
29,0.662359924,0.631456512,0.686264501,0.351634353,0.357446974,0.367926503,25,2
29,0.704250919,0.367660044,0.491633787,0.387704521,0.389247045,0.405314464,26,2
29,0.741587139,0.464738014,0.741844691,0.339657917,0.338762531,0.354319746,27,2
29,0.672458648,0.10349815,0.548188478,0.393554186,0.5,0.437369966,28,2
29,0.659861324,0.677828234,0.692368307,0.403285047,0.397066673,0.377388258,29,2
29,0.668366115,0.15727077,0.50612044,0.376423851,0.405607292,0.347105714,30,2
29,0.512609561,0.146809415,0.254145186,0.371147755,0.414575482,0.442758067,31,3
29,0.872584824,0.20685629,0.684687175,0.360272228,0.425654984,0.377897598,32,3
29,0.722825319,0.3582319,0.461344911,0.387968359,0.427661423,0.385588579,33,3
29,0.439833114,0.229688067,0.261228711,0.373395175,0.412975756,0.4170034,34,3
29,0.704395422,0.100907743,0.742393243,0.39016015,0.336491321,0.411656887,35,3
29,0.847707191,0.221892387,0.71510386,0.383754959,0.379844764,0.368716507,36,3
29,0.440664049,0.175726715,0.412842956,0.392928245,0.420186112,0.358873131,37,3
29,0.726361003,0.302201823,0.551443343,0.389488595,0.432057629,0.39923214,38,3
29,0.82502027,0.129219351,0.644620118,0.403601198,0.376589165,0.407329305,39,3
29,0.838764549,0.513693899,0.66822189,0.395193956,0.425185179,0.400579855,40,3
29,0.600723712,0.429326271,0.544014795,0.377175359,0.440369072,0.361205994,41,3
29,0.561419648,0.339319387,0.4236631,0.371544755,0.430624694,0.429109148,42,3
29,0.708996936,0.256541064,0.341438252,0.384299148,0.368984606,0.441433643,43,3
29,0.63315183,0.432452213,0.598388412,0.421733456,0.382836117,0.369554398,44,3
29,0.828375673,0.29608991,0.64450373,0.352504602,0.377762988,0.441041112,45,3
29,0.76603198,0.484415603,0.614033172,0.372949836,0.32851522,0.349815741,46,4
29,0.669203359,0.369711435,0.520190158,0.346141249,0.435470269,0.384679749,47,4
29,0.774386609,0.232589024,0.517852093,0.351780448,0.355643772,0.39379599,48,4
29,0.527370256,0.201767654,0.46960164,0.368146431,0.402037628,0.366607169,49,4
29,0.697442885,0.332620521,0.526666842,0.406872011,0.429071847,0.339162925,50,4
29,0.773173845,0.423392944,0.569339927,0.418908253,0.384902602,0.415622924,51,4
29,0.78572433,0.36300432,0.385405637,0.40480229,0.412931333,0.424845272,52,4
29,0.578815941,0.328940928,0.597062471,0.3989721,0.400303048,0.36834581,53,4
29,0.597395841,0.334700044,0.498081067,0.379742627,0.334882297,0.409650369,54,4
29,0.691534016,0.348519316,0.470700259,0.396256879,0.440315873,0.352963035,55,4
29,0.624821242,0.361666735,0.450532654,0.38276184,0.389126202,0.408106038,56,4
29,0.732951937,0.50436307,0.607981929,0.361767551,0.349395051,0.412469671,57,4
29,0.520986669,0.386819922,0.563957352,0.406115801,0.381711826,0.382798059,58,4
29,0.828105921,0.272404768,0.496812166,0.365428258,0.401424755,0.385997563,59,4
29,0.614770121,0.379699048,0.514810251,0.365761389,0.446127609,0.397967496,60,4
