;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
21971;18;9;0.583703461182659;0.706422926160789;0.624468374382142;beR
21978;18;4;0.683325721534872;0.743944300108338;0.713635010821605;beR
21988;18;3;0.858356511392955;0.612927034449751;0.728174887917575;beR
21990;18;5;0.631439133168256;0.612927034449751;0.622183083809003;beR
21995;18;10;0.631439133168256;0.778390133588175;0.704914633378215;beR
21996;18;11;0.4508737723628;0.778390133588175;0.614631952975488;beR
21997;18;12;0.631439133168256;0.778390133588175;0.704914633378215;beR
22018;18;4;0.54772874584962;0.409327435451976;0.557850755585544;beR
22024;18;10;0.547036936658635;0.81591152733379;0.723749986468306;beR
22025;18;11;0.396219877646894;0.81591152733379;0.606065702490342;beR
22040;18;10;0.719992246058896;0.411172763692216;0.565582504875556;beR
22048;18;5;0.716533141652276;0.6190780782638;0.667805609958038;beR
